epoch,train_loss,val_loss
1980,-11606.397494806719,-9762.100646972656
1981,-11720.246483246026,
1982,-11512.776547823338,
1983,-11629.809818686777,
1984,-11303.061958092485,
1985,-11144.017425713511,-9427.691101074219
1986,-11155.17866577854,
1987,-11092.735549132947,
1988,-11309.349259393064,
1989,-11323.808892928108,
1990,-11262.745331692558,-10012.588806152344
1991,-11418.014908101517,
1992,-11529.096307126083,
1993,-11455.832844111272,
1994,-11354.12303558526,
1995,-11186.843936280708,-9261.950134277344
1996,-11225.15919097724,
1997,-11503.332353007587,
1998,-11222.184237265174,
1999,-11341.527716311417,
2000,-11530.343349214234,-10048.9912109375
